-16.1522,-7.9969,1.4931
-16.0992,-8.0951,1.2218
-16.1027,-8.2368,1.2422
-16.0992,-8.2462,1.2239
-16.1808,-8.2406,1.6446
-16.1796,-8.2483,1.6386
-16.1784,-8.2562,1.6326
-16.1772,-8.2640,1.6266
-16.1762,-8.2719,1.6216
-16.1758,-8.2796,1.6196
-16.1754,-8.2873,1.6178
-16.1751,-8.2951,1.6160
-16.1747,-8.3028,1.6141
-16.1743,-8.3106,1.6122
-16.1739,-8.3184,1.6104
-16.1735,-8.3262,1.6085
-16.1731,-8.3341,1.6065
-16.1316,-8.3581,1.3927
-16.1854,-8.4120,1.6713
-16.1758,-8.4250,1.6218
-16.1730,-8.4344,1.6075
-16.1716,-8.4430,1.6006
-16.1702,-8.4517,1.5932
-16.1583,-8.6203,1.5346
-16.1528,-8.6337,1.5069
-16.1691,-7.8488,1.5369
-16.1739,-7.8599,1.5621
-16.1732,-7.9306,1.5592
-16.1701,-7.9370,1.5432
-16.1662,-7.9431,1.5228
-16.1653,-7.9508,1.5185
-16.1640,-7.9582,1.5115
-16.1631,-7.9658,1.5069
-16.1621,-7.9735,1.5022
-16.1612,-7.9812,1.4975
-16.1603,-7.9889,1.4928
-16.1593,-7.9966,1.4876
-16.1115,-8.0867,1.2388
-16.1085,-8.0952,1.2228
-16.1079,-8.1040,1.2201
-16.1144,-8.2276,1.2562
-16.1880,-8.2331,1.6422
-16.1869,-8.2408,1.6363
-16.1857,-8.2486,1.6302
-16.1048,-8.2736,1.2064
-16.1041,-8.2827,1.2031
-16.1837,-8.2719,1.6199
-16.1834,-8.2796,1.6186
-16.1830,-8.2873,1.6168
-16.1826,-8.2951,1.6149
-16.1823,-8.3028,1.6131
-16.1819,-8.3106,1.6112
-16.1815,-8.3184,1.6093
-16.1811,-8.3262,1.6072
-16.1448,-8.3478,1.4173
-16.1412,-8.3575,1.3988
-16.1400,-8.3664,1.3924
-16.1833,-8.4251,1.6203
-16.1810,-8.4341,1.6088
-16.1797,-8.4427,1.6019
-16.1783,-8.4513,1.5947
-16.1625,-8.6238,1.5146
-16.1769,-7.8569,1.5357
-16.1789,-7.9217,1.5474
-16.1754,-7.9279,1.5289
-16.1737,-7.9351,1.5199
-16.1729,-7.9427,1.5159
-16.1720,-7.9503,1.5112
-16.1711,-7.9579,1.5066
-16.1702,-7.9656,1.5019
-16.1693,-7.9733,1.4972
-16.1684,-7.9810,1.4924
-16.1674,-7.9887,1.4871
-16.1211,-8.0869,1.2418
-16.1177,-8.0953,1.2238
-16.1172,-8.1041,1.2211
-16.1166,-8.1130,1.2184
-16.1219,-8.2366,1.2489
-16.1204,-8.2456,1.2407
-16.1176,-8.2550,1.2258
-16.1165,-8.2641,1.2201
-16.1144,-8.2734,1.2091
-16.1914,-8.2642,1.6196
-16.1911,-8.2719,1.6182
-16.1908,-8.2796,1.6168
-16.1906,-8.2873,1.6157
-16.1902,-8.2951,1.6139
-16.1898,-8.3028,1.6120
-16.1895,-8.3106,1.6102
-16.1890,-8.3184,1.6079
-16.1886,-8.3263,1.6056
-16.1544,-8.3473,1.4237
-16.1508,-8.3570,1.4047
-16.1496,-8.3658,1.3987
-16.1483,-8.3747,1.3920
-16.1904,-8.4253,1.6170
-16.1891,-8.4338,1.6101
-16.1877,-8.4424,1.6032
-16.1864,-8.4510,1.5962
-16.1793,-8.6068,1.5608
-16.1690,-8.6251,1.5061
-16.1799,-7.8294,1.5081
-16.1828,-7.8476,1.5240
-16.1828,-7.8556,1.5242
-16.1850,-7.8651,1.5361
-16.1891,-7.8757,1.5588
-16.1914,-7.8850,1.5713
-16.1824,-7.8955,1.5225
-16.1825,-7.9036,1.5236
-16.1849,-7.9129,1.5367
-16.1807,-7.9347,1.5140
-16.1799,-7.9423,1.5099
-16.1792,-7.9500,1.5063
-16.1783,-7.9577,1.5016
-16.1774,-7.9653,1.4969
-16.1765,-7.9730,1.4921
-16.1755,-7.9807,1.4867
-16.1335,-8.0699,1.2604
-16.1302,-8.0870,1.2427
-16.1273,-8.0954,1.2269
-16.1264,-8.1042,1.2221
-16.1258,-8.1130,1.2189
-16.1333,-8.2362,1.2622
-16.1295,-8.2456,1.2416
-16.1276,-8.2548,1.2312
-16.1258,-8.2640,1.2216
-16.1239,-8.2733,1.2118
-16.1988,-8.2643,1.6178
-16.1985,-8.2720,1.6164
-16.1982,-8.2797,1.6150
-16.1980,-8.2874,1.6138
-16.1978,-8.2951,1.6128
-16.1974,-8.3028,1.6110
-16.1969,-8.3106,1.6087
-16.1965,-8.3185,1.6063
-16.1703,-8.3442,1.4645
-16.1616,-8.3559,1.4175
-16.1592,-8.3652,1.4046
-16.1580,-8.3741,1.3985
-16.1567,-8.3831,1.3916
-16.1984,-8.4250,1.6183
-16.1971,-8.4335,1.6114
-16.1958,-8.4421,1.6045
-16.1945,-8.4507,1.5976
-16.1685,-8.4760,1.4569
-16.1841,-8.6016,1.5439
-16.1784,-8.6154,1.5130
-16.1733,-8.6286,1.4860
-16.1872,-7.8290,1.5034
-16.1879,-7.8376,1.5075
-16.1916,-7.8483,1.5280
-16.1908,-7.8558,1.5240
-16.1911,-7.8640,1.5255
-16.1914,-7.8723,1.5277
-16.1951,-7.8826,1.5482
-16.1983,-7.8925,1.5661
-16.1906,-7.8958,1.5233
-16.1906,-7.9038,1.5236
-16.1908,-7.9119,1.5248
-16.1885,-7.9267,1.5123
-16.1877,-7.9343,1.5082
-16.1869,-7.9420,1.5040
-16.1862,-7.9497,1.5001
-16.1855,-7.9574,1.4966
-16.1846,-7.9651,1.4916
-16.1836,-7.9727,1.4862
-16.2347,-8.0080,1.7693
-16.2345,-8.0151,1.7681
-16.2342,-8.0222,1.7668
-16.2340,-8.0292,1.7656
-16.2337,-8.0363,1.7643
-16.2335,-8.0434,1.7631
-16.2333,-8.0505,1.7618
-16.1677,-8.0496,1.3995
-16.1673,-8.0578,1.3978
-16.1670,-8.0661,1.3959
-16.1407,-8.0785,1.2511
-16.1393,-8.0871,1.2434
-16.1368,-8.0956,1.2300
-16.1356,-8.1043,1.2231
-16.1348,-8.1131,1.2190
-16.1319,-8.1307,1.2034
-16.1407,-8.2452,1.2540
-16.1371,-8.2546,1.2343
-16.1351,-8.2639,1.2231
-16.1335,-8.2731,1.2146
-16.2062,-8.2643,1.6160
-16.2059,-8.2720,1.6146
-16.2056,-8.2797,1.6132
-16.2053,-8.2874,1.6118
-16.2051,-8.2951,1.6108
-16.1710,-8.3554,1.4233
-16.1687,-8.3647,1.4105
-16.1676,-8.3735,1.4045
-16.1664,-8.3824,1.3984
-16.1686,-8.4313,1.4114
-16.1692,-8.4393,1.4145
-16.2061,-8.4249,1.6185
-16.2048,-8.4334,1.6112
-16.2034,-8.4420,1.6039
-16.2021,-8.4507,1.5966
-16.1758,-8.4764,1.4521
-16.1937,-8.5997,1.5530
-16.1831,-8.6185,1.4946
-16.1951,-7.8372,1.5028
-16.2003,-7.8490,1.5319
-16.1996,-7.8565,1.5280
-16.1990,-7.8641,1.5250
-16.1993,-7.8724,1.5269
-16.2000,-7.8808,1.5308
-16.2016,-7.8898,1.5403
-16.2047,-7.8996,1.5578
-16.1986,-7.9039,1.5234
-16.1988,-7.9121,1.5250
-16.1990,-7.9201,1.5260
-16.1955,-7.9263,1.5065
-16.1947,-7.9339,1.5023
-16.1940,-7.9416,1.4981
-16.2406,-7.9716,1.7610
-16.2407,-7.9789,1.7615
-16.2406,-8.0004,1.7617
-16.2404,-8.0075,1.7605
-16.2401,-8.0146,1.7589
-16.2398,-8.0217,1.7571
-16.2394,-8.0287,1.7552
-16.2391,-8.0358,1.7534
-16.2390,-8.0430,1.7533
-16.1796,-8.0340,1.4191
-16.1791,-8.0421,1.4163
-16.1780,-8.0501,1.4104
-16.1767,-8.0581,1.4029
-16.1764,-8.0664,1.4015
-16.1761,-8.0746,1.3999
-16.1757,-8.0829,1.3980
-16.1482,-8.0871,1.2430
-16.1462,-8.0957,1.2321
-16.1447,-8.1043,1.2239
-16.1438,-8.1131,1.2191
-16.1418,-8.1219,1.2078
-16.1412,-8.1307,1.2046
-16.1519,-8.2448,1.2669
-16.1479,-8.2543,1.2443
-16.1445,-8.2638,1.2258
-16.2139,-8.2567,1.6157
-16.2136,-8.2644,1.6143
-16.2133,-8.2721,1.6129
-16.2131,-8.2798,1.6114
-16.2128,-8.2875,1.6100
-16.2125,-8.2952,1.6086
-16.1781,-8.3641,1.4164
-16.1770,-8.3729,1.4104
-16.1757,-8.3819,1.4030
-16.1743,-8.3909,1.3952
-16.1767,-8.4313,1.4097
-16.1772,-8.4394,1.4128
-16.1778,-8.4474,1.4159
-16.2126,-8.4333,1.6114
-16.2112,-8.4419,1.6040
-16.2099,-8.4505,1.5967
-16.1832,-8.4769,1.4470
-16.1852,-8.4838,1.4581
-16.1987,-8.5944,1.5361
-16.2033,-8.5979,1.5621
-16.1904,-8.6191,1.4900
-16.2024,-7.8368,1.4980
-16.2089,-7.8497,1.5358
-16.2083,-7.8572,1.5320
-16.2075,-7.8647,1.5280
-16.2072,-7.8725,1.5263
-16.2075,-7.8807,1.5279
-16.2083,-7.8891,1.5326
-16.2102,-7.8983,1.5440
-16.2118,-7.9071,1.5529
-16.2141,-7.9164,1.5664
-16.2070,-7.9203,1.5262
-16.2072,-7.9284,1.5272
-16.2457,-7.9562,1.7482
-16.2457,-7.9635,1.7487
-16.2458,-7.9708,1.7492
-16.2459,-7.9780,1.7496
-16.2461,-7.9854,1.7511
-16.2462,-7.9926,1.7520
-16.2459,-7.9997,1.7502
-16.2455,-8.0068,1.7483
-16.2452,-8.0139,1.7464
-16.2448,-8.0210,1.7446
-16.2448,-8.0282,1.7443
-16.2451,-8.0355,1.7463
-16.1896,-8.0263,1.4283
-16.1887,-8.0343,1.4232
-16.1885,-8.0425,1.4219
-16.1879,-8.0506,1.4188
-16.1863,-8.0585,1.4099
-16.1863,-8.0667,1.4100
-16.1863,-8.0750,1.4101
-16.1851,-8.0831,1.4035
-16.1848,-8.0913,1.4020
-16.1551,-8.0957,1.2319
-16.1537,-8.1044,1.2238
-16.1527,-8.1132,1.2184
-16.1510,-8.1219,1.2090
-16.1505,-8.1308,1.2058
-16.1497,-8.1397,1.2019
-16.1598,-8.2536,1.2617
-16.1551,-8.2634,1.2346
-16.1525,-8.2728,1.2200
-16.1518,-8.2819,1.2161
-16.1510,-8.2910,1.2120
-16.1503,-8.3001,1.2080
-16.1496,-8.3092,1.2039
-16.1862,-8.3724,1.4152
-16.1849,-8.3814,1.4079
-16.1836,-8.3903,1.4005
-16.1848,-8.4314,1.4080
-16.1853,-8.4394,1.4112
-16.1859,-8.4474,1.4143
-16.2203,-8.4331,1.6115
-16.2190,-8.4417,1.6042
-16.2177,-8.4503,1.5968
-16.1900,-8.4778,1.4388
-16.1920,-8.4847,1.4500
-16.1938,-8.4915,1.4608
-16.1952,-8.4987,1.4688
-16.2083,-8.5926,1.5453
-16.2000,-8.6091,1.4983
-16.1976,-8.6198,1.4847
-16.2097,-7.8364,1.4933
-16.2104,-7.8451,1.4976
-16.2167,-7.8577,1.5349
-16.2162,-7.8653,1.5319
-16.2155,-7.8729,1.5281
-16.2154,-7.8808,1.5277
-16.2154,-7.8888,1.5275
-16.2165,-7.8974,1.5341
-16.2146,-7.9042,1.5230
-16.2148,-7.9124,1.5246
-16.2150,-7.9205,1.5262
-16.2152,-7.9285,1.5274
-16.2509,-7.9553,1.7362
-16.2510,-7.9626,1.7367
-16.2510,-7.9699,1.7372
-16.2511,-7.9772,1.7377
-16.2512,-7.9845,1.7382
-16.2514,-7.9918,1.7395
-16.2510,-7.9989,1.7376
-16.2507,-8.0061,1.7357
-16.2506,-8.0133,1.7352
-16.2509,-8.0206,1.7373
-16.2512,-8.0280,1.7393
-16.2514,-8.0353,1.7406
-16.2514,-8.0425,1.7407
-16.2514,-8.0497,1.7407
-16.2514,-8.0570,1.7407
-16.2511,-8.0641,1.7395
-16.2509,-8.0713,1.7382
-16.1951,-8.0669,1.4124
-16.1951,-8.0752,1.4127
-16.1951,-8.0834,1.4130
-16.1949,-8.0917,1.4119
-16.1947,-8.0999,1.4110
-16.1931,-8.1079,1.4012
-16.1609,-8.1131,1.2133
-16.1603,-8.1220,1.2102
-16.1597,-8.1308,1.2070
-16.1590,-8.1397,1.2031
-16.2254,-8.1961,1.5916
-16.2254,-8.2038,1.5918
-16.2254,-8.2115,1.5920
-16.2254,-8.2192,1.5922
-16.2254,-8.2268,1.5923
-16.2254,-8.2345,1.5924
-16.2254,-8.2422,1.5925
-16.1661,-8.2629,1.2467
-16.2251,-8.2576,1.5908
-16.2248,-8.2654,1.5892
-16.1604,-8.2908,1.2140
-16.1597,-8.3000,1.2100
-16.1590,-8.3091,1.2059
-16.2027,-8.3685,1.4623
-16.1942,-8.3808,1.4131
-16.1929,-8.3898,1.4058
-16.1917,-8.3988,1.3984
-16.1929,-8.4314,1.4064
-16.1934,-8.4395,1.4095
-16.1939,-8.4475,1.4126
-16.1945,-8.4554,1.4159
-16.2268,-8.4416,1.6044
-16.1957,-8.4712,1.4233
-16.1969,-8.4787,1.4306
-16.1988,-8.4855,1.4419
-16.2007,-8.4924,1.4531
-16.2024,-8.4993,1.4631
-16.2141,-8.5865,1.5327
-16.2194,-8.5891,1.5637
-16.2073,-8.6097,1.4938
-16.2369,-7.7733,1.6060
-16.2417,-7.8011,1.6349
-16.2184,-7.8533,1.4972
-16.2245,-7.8658,1.5340
-16.2240,-7.8734,1.5310
-16.2235,-7.8810,1.5280
-16.2232,-7.8888,1.5268
-16.2231,-7.8967,1.5259
-16.2239,-7.9052,1.5309
-16.2378,-7.9214,1.6140
-16.2230,-7.9206,1.5260
-16.2232,-7.9287,1.5276
-16.2354,-7.9432,1.6002
-16.2354,-7.9509,1.6000
-16.2353,-7.9585,1.5998
-16.2352,-7.9662,1.5996
-16.2564,-7.9837,1.7261
-16.2565,-7.9910,1.7268
-16.2564,-7.9982,1.7261
-16.2566,-8.0056,1.7276
-16.2568,-8.0130,1.7288
-16.2570,-8.0203,1.7300
-16.2572,-8.0276,1.7313
-16.2573,-8.0349,1.7320
-16.2572,-8.0421,1.7316
-16.2569,-8.0493,1.7303
-16.2567,-8.0565,1.7289
-16.2564,-8.0637,1.7276
-16.2562,-8.0709,1.7263
-16.2559,-8.0781,1.7249
-16.2557,-8.0853,1.7236
-16.2039,-8.0836,1.4152
-16.2036,-8.0918,1.4139
-16.2035,-8.1000,1.4133
-16.2034,-8.1082,1.4126
-16.2018,-8.1163,1.4034
-16.1695,-8.1220,1.2113
-16.1689,-8.1309,1.2082
-16.1683,-8.1398,1.2044
-16.2373,-8.1654,1.6158
-16.2373,-8.1730,1.6159
-16.2373,-8.1806,1.6160
-16.2373,-8.1882,1.6161
-16.2373,-8.1958,1.6162
-16.2370,-8.2034,1.6146
-16.2367,-8.2110,1.6127
-16.2347,-8.2189,1.6010
-16.2347,-8.2266,1.6012
-16.2347,-8.2342,1.6015
-16.2347,-8.2419,1.6017
-16.2347,-8.2495,1.6019
-16.2344,-8.2572,1.6002
-16.2342,-8.2649,1.5988
-16.2339,-8.2727,1.5977
-16.2337,-8.2804,1.5965
-16.1683,-8.3089,1.2079
-16.2022,-8.3892,1.4110
-16.2009,-8.3982,1.4037
-16.2010,-8.4315,1.4047
-16.2016,-8.4395,1.4080
-16.2021,-8.4475,1.4115
-16.2025,-8.4555,1.4140
-16.2346,-8.4414,1.6046
-16.2038,-8.4713,1.4218
-16.2050,-8.4787,1.4290
-16.2061,-8.4861,1.4362
-16.2076,-8.4933,1.4450
-16.2094,-8.5001,1.4561
-16.2110,-8.5070,1.4653
-16.2252,-8.5830,1.5516
-16.2165,-8.6002,1.5001
-16.2503,-7.6542,1.6380
-16.2521,-7.6644,1.6491
-16.2545,-7.6752,1.6637
-16.2441,-7.7730,1.6027
-16.2451,-7.7818,1.6087
-16.2337,-7.8429,1.5410
-16.2332,-7.8505,1.5381
-16.2329,-7.8583,1.5363
-16.2326,-7.8660,1.5346
-16.2321,-7.8737,1.5321
-16.2316,-7.8813,1.5289
-16.2311,-7.8889,1.5260
-16.2464,-7.9068,1.6191
-16.2463,-7.9144,1.6189
-16.2463,-7.9220,1.6187
-16.2462,-7.9297,1.6184
-16.2461,-7.9372,1.6178
-16.2457,-7.9447,1.6159
-16.2454,-7.9522,1.6138
-16.2439,-7.9591,1.6051
-16.2439,-7.9668,1.6049
-16.2438,-7.9744,1.6047
-16.2628,-7.9906,1.7201
-16.2627,-7.9979,1.7195
-16.2629,-8.0053,1.7213
-16.2631,-8.0126,1.7223
-16.2632,-8.0200,1.7233
-16.2634,-8.0273,1.7244
-16.2634,-8.0346,1.7248
-16.2633,-8.0418,1.7241
-16.2631,-8.0491,1.7235
-16.2630,-8.0563,1.7228
-16.2629,-8.0635,1.7222
-16.2628,-8.0708,1.7215
-16.2626,-8.0780,1.7209
-16.2134,-8.0756,1.4220
-16.2126,-8.0837,1.4177
-16.2124,-8.0919,1.4162
-16.2122,-8.1001,1.4156
-16.2121,-8.1083,1.4149
-16.2120,-8.1165,1.4143
-16.1787,-8.1221,1.2125
-16.1781,-8.1309,1.2094
-16.2477,-8.2106,1.6326
-16.2460,-8.2184,1.6229
-16.2453,-8.2261,1.6188
-16.2439,-8.2339,1.6102
-16.2439,-8.2415,1.6104
-16.2439,-8.2491,1.6106
-16.2437,-8.2568,1.6095
-16.2435,-8.2645,1.6083
-16.2433,-8.2722,1.6072
-16.2431,-8.2799,1.6060
-16.2428,-8.2876,1.6049
-16.2097,-8.4395,1.4070
-16.2101,-8.4476,1.4094
-16.2105,-8.4557,1.4118
-16.2109,-8.4637,1.4142
-16.2119,-8.4713,1.4205
-16.2128,-8.4790,1.4260
-16.2142,-8.4862,1.4347
-16.2153,-8.4936,1.4417
-16.2163,-8.5010,1.4480
-16.2181,-8.5077,1.4592
-16.2309,-8.5772,1.5377
-16.2256,-8.5907,1.5060
-16.2235,-8.6011,1.4936
-16.2613,-8.6282,1.7232
-16.2564,-7.6683,1.6287
-16.2587,-7.6791,1.6432
-16.2596,-7.6881,1.6493
-16.2604,-7.6969,1.6543
-16.2612,-7.7056,1.6593
-16.2620,-7.7142,1.6642
-16.2624,-7.7225,1.6672
-16.2513,-7.7727,1.5993
-16.2522,-7.7814,1.6053
-16.2532,-7.7902,1.6113
-16.2541,-7.7988,1.6173
-16.2584,-7.8105,1.6438
-16.2423,-7.8436,1.5448
-16.2417,-7.8511,1.5414
-16.2410,-7.8586,1.5374
-16.2403,-7.8660,1.5334
-16.2400,-7.8738,1.5316
-16.2397,-7.8815,1.5298
-16.2392,-7.8892,1.5267
-16.2566,-7.9086,1.6349
-16.2552,-7.9153,1.6264
-16.2547,-7.9226,1.6232
-16.2546,-7.9302,1.6230
-16.2546,-7.9379,1.6228
-16.2545,-7.9455,1.6226
-16.2542,-7.9530,1.6211
-16.2537,-7.9603,1.6178
-16.2697,-7.9759,1.7170
-16.2696,-7.9832,1.7170
-16.2696,-7.9905,1.7170
-16.2696,-7.9978,1.7167
-16.2694,-8.0050,1.7160
-16.2693,-8.0123,1.7152
-16.2698,-8.0198,1.7188
-16.2700,-8.0271,1.7198
-16.2701,-8.0345,1.7208
-16.2701,-8.0417,1.7209
-16.2701,-8.0490,1.7210
-16.2700,-8.0563,1.7204
-16.2698,-8.0635,1.7197
-16.2697,-8.0707,1.7191
-16.2284,-8.0689,1.4633
-16.2257,-8.0765,1.4468
-16.2224,-8.0840,1.4266
-16.2211,-8.0920,1.4185
-16.2209,-8.1002,1.4179
-16.2208,-8.1084,1.4172
-16.2207,-8.1166,1.4166
-16.2196,-8.1248,1.4102
-16.1872,-8.1310,1.2100
-16.1866,-8.1399,1.2064
-16.1857,-8.1754,1.2010
-16.1858,-8.1843,1.2022
-16.1860,-8.2110,1.2035
-16.2560,-8.2331,1.6377
-16.2560,-8.2406,1.6375
-16.2560,-8.2481,1.6374
-16.2564,-8.2555,1.6402
-16.2588,-8.2624,1.6555
-16.2605,-8.2694,1.6662
-16.2177,-8.4396,1.4044
-16.2181,-8.4477,1.4071
-16.2185,-8.4558,1.4095
-16.2188,-8.4639,1.4119
-16.2200,-8.4713,1.4192
-16.2208,-8.4790,1.4242
-16.2220,-8.4864,1.4317
-16.2233,-8.4936,1.4404
-16.2244,-8.5010,1.4472
-16.2254,-8.5084,1.4532
-16.2268,-8.5154,1.4619
-16.2326,-8.5916,1.4998
-16.2306,-8.6020,1.4872
-16.2699,-8.6188,1.7312
-16.2682,-8.6285,1.7208
-16.2626,-7.6746,1.6197
-16.2629,-7.6829,1.6219
-16.2639,-7.6920,1.6284
-16.2648,-7.7010,1.6343
-16.2657,-7.7099,1.6401
-16.2666,-7.7187,1.6459
-16.2675,-7.7275,1.6517
-16.2683,-7.7363,1.6574
-16.2594,-7.7811,1.6019
-16.2603,-7.7899,1.6080
-16.2613,-7.7985,1.6139
-16.2621,-7.8072,1.6197
-16.2689,-7.8211,1.6627
-16.2502,-7.8518,1.5453
-16.2497,-7.8593,1.5419
-16.2490,-7.8668,1.5379
-16.2483,-7.8742,1.5338
-16.2477,-7.8817,1.5297
-16.2472,-7.8893,1.5269
-16.2468,-7.8970,1.5244
-16.2464,-7.9048,1.5222
-16.2466,-7.9129,1.5238
-16.2467,-7.9209,1.5243
-16.2468,-7.9289,1.5251
-16.2648,-7.9471,1.6393
-16.2766,-7.9611,1.7140
-16.2766,-7.9684,1.7140
-16.2765,-7.9758,1.7139
-16.2765,-7.9831,1.7139
-16.2765,-7.9904,1.7139
-16.2765,-7.9977,1.7139
-16.2763,-8.0049,1.7131
-16.2762,-8.0122,1.7124
-16.2760,-8.0195,1.7116
-16.2759,-8.0267,1.7108
-16.2766,-8.0343,1.7152
-16.2768,-8.0416,1.7168
-16.2768,-8.0489,1.7169
-16.2768,-8.0562,1.7170
-16.2768,-8.0635,1.7171
-16.2767,-8.0707,1.7166
-16.2309,-8.0677,1.4275
-16.2302,-8.0758,1.4234
-16.2365,-8.0851,1.4630
-16.2327,-8.0926,1.4394
-16.1996,-8.0960,1.2304
-16.1980,-8.1046,1.2204
-16.1974,-8.1134,1.2168
-16.1968,-8.1222,1.2132
-16.1962,-8.1310,1.2096
-16.1956,-8.1399,1.2061
-16.1950,-8.1488,1.2024
-16.1951,-8.1577,1.2035
-16.1953,-8.1666,1.2046
-16.1954,-8.1754,1.2057
-16.1956,-8.1843,1.2068
-16.1957,-8.1932,1.2078
-16.1958,-8.2021,1.2087
-16.1957,-8.2110,1.2079
-16.1956,-8.2198,1.2080
-16.1956,-8.2287,1.2080
-16.2256,-8.4398,1.4018
-16.2261,-8.4478,1.4049
-16.2265,-8.4559,1.4073
-16.2268,-8.4640,1.4097
-16.2281,-8.4714,1.4178
-16.2288,-8.4791,1.4228
-16.2294,-8.4869,1.4264
-16.2322,-8.4929,1.4443
-16.2475,-8.5679,1.5426
